# timestamp_grid lon_SD_grid lat_SD_grid taux_c_SD_grid tauy_c_SD_grid ucur_SD_grid[:,iz] vcur_SD_grid[:,iz] ucur_SD_grid_bp[:,iz] vcur_SD_grid_bp[:,iz] tau_dot_sfcvel_SD energy_input_SD
1.694542200000000000e+09 -6.562689279999999314e+01 2.253070400000000006e+01 3.304086137778428633e-01 1.348063149952415758e-03 5.070000000000000995e+01 1.899999999999990585e+00 6.184143703910027767e+00 3.843646810695029448e+00 1.675427803852154729e-01 1.915998978025796305e+03
1.694542800000000000e+09 -6.562462720000000616e+01 2.253239200000000153e+01 1.660331446135218658e-01 5.951240428279253730e-02 5.720000000000000284e+01 -9.800000000000007816e+00 6.205944808359165954e+00 3.904004765683517064e+00 8.913874309922084627e-02 1.993003435071127114e+03
1.694543400000000000e+09 -6.562234879999999748e+01 2.253384799999999899e+01 3.452457146615118821e-01 7.335827641713775493e-02 5.100000000000000000e+01 -6.299999999999994493e+00 6.223281686383617561e+00 3.959606763893473769e+00 1.714537430630913850e-01 2.071181180919820690e+03
1.694544000000000000e+09 -6.562133760000000393e+01 2.253520320000000154e+01 2.614587345209393177e-01 8.676065208530350792e-02 5.720000000000000284e+01 -1.469999999999997975e+01 6.236159697909551269e+00 4.010338567615201910e+00 1.368005802894377287e-01 2.163657477925579769e+03
1.694544600000000000e+09 -6.561966719999999498e+01 2.253607360000000170e+01 1.986458352108521064e-01 9.218770973762285825e-02 4.769999999999998863e+01 -1.720000000000001705e+01 6.244587030368327518e+00 4.056090725064374958e+00 7.889777732070528404e-02 2.228366985208622282e+03
1.694545200000000000e+09 -6.561789439999999729e+01 2.253719519999999932e+01 2.438366914221712367e-01 8.198940288881238769e-02 5.369999999999998863e+01 -9.899999999999998579e+00 6.248574596600902531e+00 4.096758664072908118e+00 1.228233524077134986e-01 2.288883324127147716e+03
1.694545800000000000e+09 -6.561768320000000188e+01 2.253820479999999904e+01 2.375406947740295038e-01 9.701512660155484080e-02 4.630000000000001137e+01 -1.520000000000001350e+01 6.248135915398361107e+00 4.132242838645304062e+00 9.523504243693935167e-02 2.354300842580543758e+03
1.694546400000000000e+09 -6.561646720000000244e+01 2.253903839999999903e+01 2.631333727938496847e-01 1.551787520365582596e-01 5.060000000000000142e+01 -1.640000000000001279e+01 6.243286992803671609e+00 4.162448918069144632e+00 1.076961712996923615e-01 2.415180206701533280e+03
1.694547000000000000e+09 -6.561540479999999320e+01 2.253981920000000017e+01 1.925826169347422123e-01 1.298422378468699345e-01 5.460000000000000142e+01 -7.899999999999995914e+00 6.234046226630486132e+00 4.187287964317005340e+00 9.489257205646653426e-02 2.475956829708381520e+03
1.694547600000000000e+09 -6.561339519999999936e+01 2.254080160000000177e+01 2.455315826955484226e-01 1.416224558233832309e-01 5.169999999999998863e+01 -1.139999999999998792e+01 6.220434356365796447e+00 4.206676626124924212e+00 1.107948682897328396e-01 2.537663061812240812e+03
1.694548200000000000e+09 -6.561215359999999919e+01 2.254187999999999903e+01 2.618680623118036510e-01 1.308003848917378698e-01 4.849999999999998579e+01 -1.490000000000000213e+01 6.202474420261953725e+00 4.220537355412611547e+00 1.075167528723557919e-01 2.603156548160867715e+03
1.694548800000000000e+09 -6.561190399999999556e+01 2.254251520000000042e+01 2.245777739120725924e-01 1.394840860132124938e-01 4.299999999999999289e+01 -1.739999999999999147e+01 6.180191647816846157e+00 4.228798566156493521e+00 7.229821181589224377e-02 2.657101037567342246e+03
1.694549400000000000e+09 -6.561126400000000558e+01 2.254310399999999959e+01 1.793245334345188180e-01 1.131450802519766291e-01 4.470000000000000284e+01 -1.320000000000001172e+01 6.153613293063757261e+00 4.231394736399427536e+00 6.522291585196898778e-02 2.698357375867700284e+03
1.694550000000000000e+09 -6.561025279999999782e+01 2.254410560000000174e+01 2.489129781386281437e-01 1.326073113405988324e-01 4.010000000000000142e+01 -1.019999999999998685e+01 6.122768470168038490e+00 4.228266542383460447e+00 8.628815847684884188e-02 2.743810698166346356e+03
1.694550600000000000e+09 -6.560923520000000053e+01 2.254520000000000124e+01 1.597195475895883121e-01 1.208670658424056826e-01 3.810000000000000142e+01 -9.099999999999997868e+00 6.087688011698439539e+00 4.219361058373785944e+00 4.985424463997423228e-02 2.784653419101393411e+03
1.694551200000000000e+09 -6.560969599999999957e+01 2.254564480000000160e+01 2.354478424591725794e-01 1.268886003726833744e-01 3.599999999999998579e+01 -6.800000000000006040e+00 6.048404327218808163e+00 4.204631977737815163e+00 7.613279845995962747e-02 2.822449532031373565e+03
1.694551800000000000e+09 -6.560881279999999549e+01 2.254703200000000152e+01 1.897785558076035273e-01 1.174892212830512678e-01 4.839999999999999858e+01 -1.190000000000002167e+01 6.004951286622536522e+00 4.184039805075178364e+00 7.787160367819698226e-02 2.868650852672820292e+03
1.694552400000000000e+09 -6.560875520000000449e+01 2.254763360000000105e+01 2.300663357522807206e-01 1.644811846255881949e-01 3.799999999999998579e+01 -2.099999999999990763e+00 5.957364179502911306e+00 4.157552010977491719e+00 8.397110270872931714e-02 2.917203664588898391e+03
1.694553000000000000e+09 -6.560919680000000653e+01 2.254810880000000139e+01 2.350386640888437462e-01 2.288023690004657162e-01 4.190000000000000568e+01 -9.499999999999996447e+00 5.905679700816044431e+00 4.125143181493473143e+00 7.674497519818129776e-02 2.965418487960972016e+03
1.694553600000000000e+09 -6.561050240000000144e+01 2.254799999999999827e+01 1.852515908471835671e-01 1.700202164712589226e-01 3.810000000000000142e+01 -6.899999999999995026e+00 5.849935884127374308e+00 4.086795164382851731e+00 5.884946117626008166e-02 3.006096818873304073e+03
1.694554200000000000e+09 -6.561105919999999969e+01 2.254804160000000124e+01 2.065389286470260821e-01 1.727735411612065231e-01 3.009999999999999432e+01 -1.259999999999998899e+01 5.790171989208854342e+00 4.042497171226250963e+00 4.039875133644283550e-02 3.035871282627114851e+03
1.694554800000000000e+09 -6.561146239999999352e+01 2.254871359999999925e+01 2.012884350928882682e-01 1.933845194597526851e-01 3.900000000000001421e+01 -1.259999999999998899e+01 5.726428371129113515e+00 3.992245831208439011e+00 5.413604023429763323e-02 3.064231720098336154e+03
1.694555400000000000e+09 -6.561293440000000032e+01 2.254869120000000038e+01 2.267977364050245137e-01 2.111815721282046532e-01 3.160000000000000497e+01 -1.169999999999999929e+01 5.658746371451230495e+00 3.936045230668375083e+00 4.695984076498782578e-02 3.094560484398121844e+03
1.694556000000000000e+09 -6.561619840000000181e+01 2.254873279999999980e+01 1.814861311367624019e-01 1.520359334601440182e-01 2.560000000000000142e+01 -9.600000000000008527e+00 5.587168238490833438e+00 3.873906974428569683e+00 3.186499995883733394e-02 3.118207936615269318e+03
1.694556600000000000e+09 -6.561896319999999605e+01 2.254905279999999834e+01 2.236185498381003389e-01 2.178656267862469076e-01 3.710000000000000142e+01 -6.400000000000005684e+00 5.511737030846479257e+00 3.805850287634603646e+00 6.901908187561540953e-02 3.148473161165605234e+03
1.694557200000000000e+09 -6.562149759999999787e+01 2.254917439999999829e+01 2.217251500971804956e-01 2.155302681387027963e-01 2.860000000000000142e+01 -4.000000000000003553e+00 5.432496544876015854e+00 3.731902147026838090e+00 5.479218220224551378e-02 3.185616540388963585e+03
1.694557800000000000e+09 -6.562362880000000587e+01 2.254933760000000120e+01 2.067225718409043400e-01 1.981324740046969402e-01 3.260000000000000853e+01 -4.200000000000003730e+00 5.349491297833425918e+00 3.652097415515194179e+00 5.906999451193755551e-02 3.219775193403218509e+03
1.694558400000000000e+09 -6.562647040000000231e+01 2.254923519999999826e+01 1.920475816816963888e-01 2.141937215215541923e-01 3.060000000000000497e+01 -6.400000000000005684e+00 5.262766507429578411e+00 3.566478945397781875e+00 4.505816181721962466e-02 3.251013640301965552e+03
1.694559000000000000e+09 -6.562965760000000159e+01 2.254898719999999912e+01 1.786173368120852201e-01 2.080336129762201391e-01 3.069999999999999574e+01 -4.200000000000003730e+00 5.172368058773525235e+00 3.475097631509328711e+00 4.609811065630889382e-02 3.278360522044024037e+03
1.694559600000000000e+09 -6.563287680000000535e+01 2.254894880000000157e+01 1.985737420788997731e-01 2.198240891888640358e-01 2.210000000000000853e+01 4.699999999999993072e+00 5.078342464610436480e+00 3.378012456310151901e+00 5.421652919131345755e-02 3.308454913998310985e+03
1.694560200000000000e+09 -6.563656319999999766e+01 2.254889280000000085e+01 2.120216185383191343e-01 2.116560366186563680e-01 2.210000000000000853e+01 -3.600000000000003197e+00 4.980736783499106757e+00 3.275290572513113840e+00 3.923716037869691420e-02 3.336491020869314525e+03
1.694560800000000000e+09 -6.563987840000000062e+01 2.254906079999999946e+01 1.885319051401511681e-01 1.979272839844669341e-01 2.389999999999998792e+01 -3.800000000000003375e+00 4.879598517904779165e+00 3.167007365673210284e+00 3.753788853708635298e-02 3.359523535544049082e+03
1.694561400000000000e+09 -6.564293759999999622e+01 2.254927199999999843e+01 1.880556008470803675e-01 1.704915843098921691e-01 2.359999999999999787e+01 -6.000000000000005329e+00 4.774975563502706244e+00 3.053246427144698849e+00 3.415162674131742848e-02 3.381030390127570172e+03
1.694562000000000000e+09 -6.564584960000000535e+01 2.254943199999999948e+01 2.047061581751971060e-01 2.261706488405525461e-01 2.199999999999999645e+01 -4.899999999999993250e+00 4.666916215142759228e+00 2.934099481511147633e+00 3.395299300535629949e-02 3.401461776051572087e+03
1.694562600000000000e+09 -6.564872959999999580e+01 2.254980799999999874e+01 2.128268802531822490e-01 1.966000237850880072e-01 2.290000000000000924e+01 6.000000000000005329e-01 4.555469179808994795e+00 2.809666342175548337e+00 4.991695572068927805e-02 3.426622760669385571e+03
1.694563200000000000e+09 -6.565177599999999813e+01 2.254998399999999847e+01 1.834295409005435862e-01 2.087174682390157132e-01 2.660000000000000142e+01 -2.000000000000001776e-01 4.440683592531803114e+00 2.680054914703394520e+00 4.837482294306656716e-02 3.456110294268512916e+03
1.694563800000000000e+09 -6.565519360000000404e+01 2.255041759999999940e+01 1.920380173141682245e-01 1.944131802968852574e-01 2.669999999999998863e+01 -1.899999999999990585e+00 4.322609067042535891e+00 2.545381210506479697e+00 4.758030019724209664e-02 3.484896831210605342e+03
1.694564400000000000e+09 -6.565807999999999822e+01 2.255100960000000043e+01 1.831254680118920286e-01 1.611896911875040639e-01 1.890000000000000568e+01 6.800000000000006040e+00 4.201295758123587021e+00 2.405769329795815814e+00 4.557161245499789098e-02 3.512842405006277659e+03
1.694565000000000000e+09 -6.566120960000000650e+01 2.255154080000000150e+01 1.801215498770377677e-01 1.883569543484724107e-01 1.950000000000000711e+01 7.200000000000006395e+00 4.076794370691637859e+00 2.261351446010883670e+00 4.868540293911240158e-02 3.541119509624510101e+03
1.694565600000000000e+09 -6.566472960000000114e+01 2.255193279999999945e+01 1.803947025538950866e-01 1.867126051979334234e-01 2.349999999999998579e+01 5.000000000000004441e+00 3.949156132740009539e+00 2.112267809558144194e+00 5.172838536006200277e-02 3.571243646114262447e+03
1.694566200000000000e+09 -6.566698879999999861e+01 2.255262719999999987e+01 1.911478776960151282e-01 1.891531334588521518e-01 1.810000000000000497e+01 1.029999999999999716e+01 3.818432810346190642e+00 1.958666716337170488e+00 5.408053860924051659e-02 3.602986323305053702e+03
1.694566800000000000e+09 -6.567061119999999619e+01 2.255300160000000176e+01 1.847867693224742036e-01 1.762311433779515657e-01 2.030000000000000782e+01 3.299999999999991829e+00 3.684676758469206614e+00 1.800704424369140577e+00 4.332734190393466162e-02 3.632208687459006796e+03
1.694567400000000000e+09 -6.567438079999999445e+01 2.255323040000000034e+01 1.998363947284561848e-01 2.437037144151214529e-01 2.330000000000001137e+01 2.800000000000002487e+00 3.547940970939357452e+00 1.638545026544848016e+00 5.338558397535372174e-02 3.661222565222792582e+03
1.694568000000000000e+09 -6.567768320000000415e+01 2.255359040000000093e+01 1.865236953787936247e-01 1.845069807483165070e-01 2.239999999999999858e+01 8.899999999999996803e+00 3.408279155672722105e+00 1.472360284451657231e+00 5.820242905144993456e-02 3.694698969130834485e+03
1.694568600000000000e+09 -6.568080000000000496e+01 2.255440640000000130e+01 1.855515151239752192e-01 1.884303749949896023e-01 3.249999999999999289e+01 4.299999999999992717e+00 3.265745854629712230e+00 1.302329474012694721e+00 6.840674854007647299e-02 3.732681722408292444e+03
1.694569200000000000e+09 -6.568385920000000056e+01 2.255515039999999871e+01 1.939707371190191321e-01 2.204885745364917882e-01 2.820000000000000284e+01 8.800000000000007816e+00 3.120396600128096942e+00 1.128639255488232074e+00 7.410274242677469814e-02 3.775434569698346877e+03
1.694569800000000000e+09 -6.568682880000000068e+01 2.255589760000000155e+01 1.849068037264442743e-01 1.539574768359391055e-01 3.729999999999999716e+01 1.200000000000001066e+01 2.972288088033158360e+00 9.514835380043957791e-01 8.744513501027642577e-02 3.823898932929462262e+03
1.694570400000000000e+09 -6.568873600000000579e+01 2.255736479999999844e+01 2.233087636645840479e-01 1.679546519411825034e-01 2.349999999999998579e+01 8.299999999999997158e+00 2.821478324513945424e+00 7.710633432815156008e-01 6.641779557229536557e-02 3.870057812104234017e+03
1.694571000000000000e+09 -6.569119999999999493e+01 2.255858399999999975e+01 2.283222186918523189e-01 1.515033858155590551e-01 3.629999999999999716e+01 1.020000000000000995e+01 2.668026716369307660e+00 5.875866488736550819e-01 9.833431073832943348e-02 3.919483443997421546e+03
1.694571600000000000e+09 -6.569393279999999891e+01 2.255984319999999954e+01 1.962984176046733698e-01 2.007856791540024999e-01 3.200000000000000711e+01 1.290000000000000036e+01 2.511994146648961479e+00 4.012681916613084487e-01 8.871684624436181055e-02 3.975598791092229021e+03
1.694572200000000000e+09 -6.569615360000000237e+01 2.256004640000000094e+01 1.486587138707914091e-01 1.726354745346228292e-01 3.729999999999999716e+01 1.690000000000000568e+01 2.353443094708509875e+00 2.123292760372103571e-01 8.462509547015646671e-02 4.027601373606584730e+03
1.694572800000000000e+09 -6.569856000000000051e+01 2.256087199999999982e+01 1.639787081251435630e-01 1.681785608209160343e-01 3.429999999999999716e+01 7.699999999999995737e+00 2.192437778356885580e+00 2.099759269631462644e-02 6.919444607013476578e-02 4.073747236068672009e+03
1.694573400000000000e+09 -6.570044799999999441e+01 2.256197600000000136e+01 1.551311407759274619e-01 2.192920877154795889e-01 2.389999999999998792e+01 1.109999999999999787e+01 2.029044250015187956e+00 -1.724930196949081007e-01 6.141776438186487275e-02 4.112930899204272464e+03
1.694574000000000000e+09 -6.570248960000000693e+01 2.256281279999999967e+01 1.717299776514754628e-01 1.714130795212680802e-01 3.679999999999999005e+01 1.100000000000001066e+01 1.863330427658028254e+00 -3.679028748459456932e-01 8.205207052308245708e-02 4.155971849675755948e+03
1.694574600000000000e+09 -6.570442880000000230e+01 2.256352959999999896e+01 1.405011930322444813e-01 1.434832807130566046e-01 3.719999999999998863e+01 9.600000000000008527e+00 1.695366150031834440e+00 -5.649867345762473736e-01 6.604083875644838064e-02 4.200399722459615077e+03
1.694575200000000000e+09 -6.570666239999999902e+01 2.256440160000000006e+01 2.043103267072639562e-01 1.755746970719244404e-01 3.509999999999999432e+01 1.109999999999999787e+01 1.525223325168665101e+00 -7.634940899385662672e-01 9.120171604923324460e-02 4.247572488901319048e+03
1.694575800000000000e+09 -6.570887039999999502e+01 2.256515040000000027e+01 1.508149920495254204e-01 1.569231909647168799e-01 4.079999999999999005e+01 1.519999999999999218e+01 1.352976094642029947e+00 -9.631694442292901837e-01 8.538484178284330706e-02 4.300548456250941854e+03
1.694576400000000000e+09 -6.571093759999999406e+01 2.256586719999999957e+01 1.305907910199509137e-01 1.270456251155352712e-01 3.889999999999999858e+01 1.200000000000001066e+01 1.178700962535106367e+00 -1.163752584789067290e+00 6.604529272062514833e-02 4.345977496601982239e+03
1.694577000000000000e+09 -6.571283839999999543e+01 2.256672640000000030e+01 1.392279250419609093e-01 1.411561806459903645e-01 4.159999999999999432e+01 1.390000000000000213e+01 1.002476919903532382e+00 -1.364978862257073766e+00 7.753952592724838722e-02 4.389052942196343793e+03
1.694577600000000000e+09 -6.571478399999999453e+01 2.256763039999999876e+01 1.362651022870539075e-01 1.709008644393725518e-01 4.199999999999999289e+01 1.259999999999998899e+01 8.243855655357897882e-01 -1.566579505555385277e+00 7.876485187992356141e-02 4.435944255538495781e+03
1.694578200000000000e+09 -6.571663999999999817e+01 2.256816159999999982e+01 1.336219333335995629e-01 1.555658284577833006e-01 4.510000000000000853e+01 1.639999999999999147e+01 6.445112211802915825e-01 -1.768281954166202041e+00 8.577628780052987123e-02 4.485306597442631755e+03
